date,text
2018-04-20 11:12:24,@cryptogrit honestly I feel like all celebs as soon as they start popping either need to use this instantly or p 
2018-04-20 11:12:25,@oxfamgb @sstnes Thanks for the tips on tracking them down
2018-04-20 11:12:25,@Ch1Hudson Great shout Chris Hes making his excuses already Coward Knows they are struggling to win a bean
2018-04-20 11:12:25,Viera please AFC 
2018-04-20 11:12:25,@GiveBloodNHS Wonderful experience today caring lovely staff  #GiveBlood #everydonationcounts 
2018-04-20 11:12:26,Great to share a session about the theology of radical hospitality with @timb_89 from @allwecanuk Looking at 
2018-04-20 11:12:27,@Simmy41 Aye Cineworld is less convenient to be now with my new work Have to go back on myself Odeon is on way ho 
2018-04-20 11:12:27,@White_Stu Had Jay Z on in the car this morning Have I neglected to mention Im actual black 
2018-04-20 11:12:26,Living the dream @ZPGcareers Distributed Graph metadata down roll on data driven product in 35 hrs #lifeatZPG 
2018-04-20 11:12:26,Helloooooo #London enjoying the beautiful World Earth Day in advance @Chiswick @OLEVgovuk @greentomatocars @fch_ju 
2018-04-20 11:12:27,@keyjahn on the phone wow haha yes in that case I do see where youre coming from x
2018-04-20 11:12:28,When youre a professional footballer but still doing shoutouts#mufc 
2018-04-20 11:12:28,Its sunny Im on my way to Nandos n Im still drunk Life is good
2018-04-20 11:12:29,@MPFed @metpoliceuk @MetPoliceEvents @MetTaskforce    Good luck to all those from the Metropolitan Police  moun 
2018-04-20 11:12:30,I hope Arsene Wenger gets the send off and respect he deserves from the Arsenal fans because Im sure Liverpool and 
2018-04-20 11:12:30,@jeremycorbyn Sums you right up being an Arsenal fan doesnt it
2018-04-20 11:12:31,@peterfoys @dukesy12 @heather_c_c @EmilyThornberry That does help to explain the bias
2018-04-20 11:12:31,@DPJ_suezUK @blakeyjs Fascinating insights to the culture at Suez
2018-04-20 11:12:31,Ayeeee clean car still looks dirty though  
2018-04-20 11:12:31,@arbmcfcpab Wheres the bar 
2018-04-20 11:12:32,One of my faves from a recent shoot for @MindspaceME to promote their new Whitechapel co-working 
2018-04-20 11:12:32,@northernassist I found all your missing drivers #northernrail 
2018-04-20 11:12:32,4 tips to ensure your newly appointed leader succeeds in their role via Passle by @Cwoodheadhunter 
2018-04-20 11:12:33,Power=-kW Revs=13885rpm Fuel=4706% HP=-hp MPGavg=2996mpg
2018-04-20 11:12:33,We are really struggling without the use of a car if anyone can help us out please we would be very grateful 
2018-04-20 11:12:33,GET THE FUCK OUT OF THE WAY WHY ARE YOU WALKING IN A FUCKING ROW
2018-04-20 11:12:34,@WhittingtonSch Well done girls
2018-04-20 11:12:34,Good workshop @nickajsmith82
2018-04-20 11:12:33,Unconditional love  #drawings 
2018-04-20 11:12:35,It is always good to read a statistics thesis that has a story about a bear attack in it 
2018-04-20 11:12:35,People slating the possibility of Wenger coming to Everton seem to overlook the fact that WE ARE ABSOLUTE DOGSHIT 
2018-04-20 11:12:35,What do you value more
2018-04-20 11:12:35, Hello Ladies of the #Unitedkindgom shop my entire #Antthony #fashions on 
2018-04-20 11:12:35,Writing tip always have paper and a penpencil with you  Use receipts napkins leaflets micro-notebooks Keep 
2018-04-20 11:12:35,Brunch  #worthcomingtoLondonfor 
2018-04-20 11:12:36,@LeBamber If you want a hand just let me know Id be more than happy to have a walk out if youre busy doing more important things 
2018-04-20 11:12:36,@P_G_Thompson @PhilipHammondUK Ha ha You wish  
2018-04-20 11:12:37,@JolyonMaugham With their magical jobs first Brexit
2018-04-20 11:12:36,Team building and Tree hugging @Shortenills #makingmemories 
2018-04-20 11:12:36,Having lunch on #Anglesey @Harbourfront17 in #Holyhead with this amazing view  with @CarolePemberto2 
2018-04-20 11:12:37,@james_19742000 @StagecoachSW Working of course
2018-04-20 11:12:38,First O2 kit was the best 
2018-04-20 11:12:38,Thinking of you today bud  @ Tremough Campus 
2018-04-20 11:12:38,Assassins Creed innit @ Tintern Abbey 
2018-04-20 11:12:38,@RCTCouncil TY There are new residents who are unaware of the system Crew must have missed  the one pile on Tuesday
2018-04-20 11:12:39,@dawnpurvis @alaninbelfast @themagooos Relax and enjoy Dawn Congratulations
2018-04-20 11:12:39,@freesamplescouk Choctastic prize yum yum
2018-04-20 11:12:40,Mid table team replaces manager Minor news
2018-04-20 11:12:40,@KellyCates Could you ask @IanWright0 to talk more about this as its new to me via @SFR_Sport regarding #Wenger
2018-04-20 11:12:40,I went out on wednesday night we were in a club my bf was HUGGING ME and some guy walked past and slapped my ass
2018-04-20 11:12:41,@weareampere All back up 
2018-04-20 11:12:42,@Bayleysofbrom Ah damn Im stuck in Coventry
2018-04-20 11:12:42,@112CarlotaGalgo what happened to the fawn coloured grey that had half his face torn off He was rescued but haven 
2018-04-20 11:12:42,Wenger to leave after 22 years at Arsenal Say what you want about Wenger but his impact on English in general foot 
2018-04-20 11:12:42,I cant wait to get home and jabe a nice cold beer tonight  
2018-04-20 11:12:42,@theJeremyVine thanks for your comment about the kangaroos
2018-04-20 11:12:43,Sometimes I really hate being a complaining person when it comes to moneyand also impatient I must be a nightmare
2018-04-20 11:12:43,@BBCShropshire This should be an independent of Telford and Wrekin inquiry if the findings are to be of any value 
2018-04-20 11:12:43,@HenFredandFelic @LouParkins73 @HdV_York It is such lovely fabric too
2018-04-20 11:12:42,Balncing Healing 108 Beads Happinessmala by Mogulat   #mogulinterior #quartznecklaces 
2018-04-20 11:12:44,Arsene Wenger enjoy your retirement sir youve earnt it 
2018-04-20 11:12:44,DO NOT RETWEET JACK JONES DO NOT RETWEET JACK JONES DO NOT RETWEET JACK JONES
2018-04-20 11:12:44,@Chimdeezy Biggest pagan shes the reason man couldnt sneak in without signing in
2018-04-20 11:12:45,Well Im ready to go got my Simon &amp Danni badge from @1034SunFM attached to my tee-shirt &amp sunny Wales awaits
2018-04-20 11:12:45,@jamiecockburn9 happy birthday Jamie  hope its a good one xx
2018-04-20 11:12:45,@BobBrockwell @wilko601st @hookbeerfest @FESTIVALGLASS Feeling a little tipsy just at the thought of it all Roll o 
2018-04-20 11:12:45,@neil_thorogood @WestminsterColl Thanks Neil
2018-04-20 11:12:45,Cant listen to the new J Cole till my mums off the phone Im 24 now just shoot me
2018-04-20 11:12:46,Ah yes 
2018-04-20 11:12:46,@yeatesy87 @Jaguars @JaguarsUK I was convinced the Pats game was going to be prime time so 9pm start doesnt feel too bad
2018-04-20 11:12:46,@Franksyx Wenger Looks like youre saying its Kanes final one 
2018-04-20 11:12:48,Once played a gig absolutely stoned out of my tree because I thought it would be cool  I couldnt play for shit an 
2018-04-20 11:12:48,@SmartArtsPlus Awesome thanks so much Paul
2018-04-20 11:12:48,@chrisandrews89 Do the fans have a choice 
2018-04-20 11:12:48,BLOSSOM &amp SUNSHINE   - such a beautiful sunny walk this morning with my Mum &amp Dad in Regents 
2018-04-20 11:12:48,Theres so many different ways to tell someone you love them like when you get texts saying remember to take your 
2018-04-20 11:12:49,Beautiful day on the allotment Rhubarb doing well onions in @ Lanhydrock Allotments 
2018-04-20 11:12:49,Cannot keep my eyes open
2018-04-20 11:12:49,We came We saw We sold   #property #sold #sign #pretty #cute #success #house #flat #home 
2018-04-20 11:12:49,@BTCare Charging me for bt sports which you disconnected 3 times in the last 4 months and then charging me when I left
2018-04-20 11:12:49,This is Lee Lots of people have told Lee how stupid and ignorant his tweet is Lee still doesnt understand Dont 
2018-04-20 11:12:50,@WATPDUNC I only watch catch up and firestick normal tv is through the Ariel or sky that is when you are supposed t 
2018-04-20 11:12:50,Anybody know why the @BBCSport app keeps cutting out listening to commentary every 10 mins or so its cuts out and 
2018-04-20 11:12:50,@sam93wills equivalent of you riding around Barca on a moped 
2018-04-20 11:12:50,@Dr_Ilott I hear ya sister solidarity
2018-04-20 11:12:51,Everyones sending me pictures of them sipping pints in beer gardens i stuck at work til 6 and have Work all day tomorrow in my suit cheers
2018-04-20 11:12:51,@BRRSC Thanks for reminding me that us English Scots Welsh and Northern Irish are human beings I almost forgot L 
2018-04-20 11:12:52,@marktheakston1 Also the fun of chucking blow up sheeps and willies around
2018-04-20 11:12:52,Wengers actually leaving 
2018-04-20 11:12:52,Its ramping up in anticipation for National Childrens Gardening Week Its going to be great fun @NCGW_  sticker 
2018-04-20 11:12:52,Its Opposite Day 
2018-04-20 11:12:52,@mikesmlea @mrjamesob Maybe if we had an adult discussion about it we could explore this
2018-04-20 11:12:53,Power=1924kW Revs=1360rpm Fuel=4745% HP=258hp MPGavg=2993mpg
2018-04-20 11:12:53,Though Rob Fowler and Sharon Sexton as Ravens parents steal the show with huge performances of What Part of My Bo 
2018-04-20 11:12:54,@Adam_Creme thinking of you
2018-04-20 11:12:54,@MikeGriffiths20 it is hes always in my heart
2018-04-20 11:12:54,@jeremycorbyn @Dan_Disco got to support him now 
2018-04-20 11:12:54,Oh HELL YEAH its back 
2018-04-20 11:12:55,The glory of the beauty of the morning @ Carshalton United Kingdom 
2018-04-20 11:12:55,Take Brendan Rodgers so far to fuck the wee rat 
2018-04-20 11:12:55,This new album is a collab of STING and SHAGGY can u believe it what  44876 Deluxe by Shaggy 
2018-04-20 11:12:55,As someone who writes for multi-disciplinary journals I am familiar with many sets of academic referencing eg OSCOL 
2018-04-20 11:12:57,@pmoe One must be dreaming
2018-04-20 11:12:57,Hello #Macroom visiting the super Fitzgeralds bookshop this weekend  Looking for an amazing #picturebook that a v 
2018-04-20 11:12:58,@alicemaypurkiss Oh it doesnt bother me at all I am wearing a rather fabulous blue and red shirt covered in birds 
2018-04-20 11:12:58,@chrismbbcsport Absolutely right Chris This came out in the research I did with NYU on Discretionary Effort And y 
2018-04-20 11:12:58,The fogs burning off the suns coming out and the kettles on Were at Cape Cornwall ready for action 
2018-04-20 11:12:58,Used to think Arsenal was named after Arsne Wenger
2018-04-20 11:12:59,Only one saviour for @rangersfc now @Cjnovo992 
2018-04-20 11:12:59,@ShentonStage @CraigMather @mercurytheatre @andycoxonuk @gary1814 @JoelHarperJacks @Lauren9Hall @ella_dunlop 
2018-04-20 11:12:59,@Tom_Constan fucking wank movie though m8 come on
2018-04-20 11:13:00,Hope BT Sport just bomb sky tbh
2018-04-20 11:13:00,49 games unbeaten The Double - twice Thierry Henry 14 consecutive champions league qualifications 3 FA cups in 
2018-04-20 11:13:00,Hattush Mediterranean Restaurant res booking 02082911447  HATTUSH  #se23 #honoroakpark #foresthill #lewisham 
2018-04-20 11:13:01,@lordofparis @glenoglaza1 @peltonboy @mikeygreen68 @AFC1966 @JonAFCGooner7 @touchofpowder @awuahpeasah 
2018-04-20 11:13:00,I shouldnt send friends to @edfleaedinburgh whilst Im at work they send me photos and now Im hungry #EdinBraw 
2018-04-20 11:13:01,#London #StPauls #FlashbackFriday @ London United Kingdom 
2018-04-20 11:13:02,Next time I will study beside the window facing the sunrise  BGM 
2018-04-20 11:13:02,@bet365 Prolonged
2018-04-20 11:13:02,@Charl_H79 Ive a feeling Rodgers goes there or maybe Chelsea
2018-04-20 11:13:03,@Dafabet @BurnleyOfficial How long does he spend in ice baths during the week recovering from 90minutes of bullying defences
2018-04-20 11:13:03,@Arsenal manager Arsene Wenger incredible 22 year at the helm transforming the clubhowever still 3 short of the 
2018-04-20 11:13:03,@PaulaBiggs3 well done to you too 20 years of Chriss tool fetish must have been hard at times
2018-04-20 11:13:03,This is the real reason our country is in a mess Sweet tax deals thats costing us billions a year 
2018-04-20 11:13:04,Please dont get Brendan Rodgers #AFC
2018-04-20 11:13:04,or when u wanna speak to sum1 n they dnt reply or answer but uno they av their phone in their ands 247 then they g 
2018-04-20 11:13:05,@Dolphinchaz Good luck Charlie 
2018-04-20 11:13:05,@HendrySTL U still got this 
2018-04-20 11:13:05,@ACookseyMusic I thought it was Saturday 
2018-04-20 11:13:05,The Tories are slashing funding for local government leaving communities in crisis  Find out how households in yo 
2018-04-20 11:13:05,Squad Goals  Are you Rebel Wanna be part of the team Were RECRUITING Ride trainers and auditions are held ne 
2018-04-20 11:13:05,was rating the heat til it melted my coconut oil sugar scrub and all the ground coffee sank to the bottom
2018-04-20 11:13:06,i cant believe Im sunbathing in fkin wales
2018-04-20 11:13:06,#Repost jacquis_creative_i   Little shelves of my pocket tokens all set and ready to fuse 
2018-04-20 11:13:06,Should neonatal glycaemia be part of postnatal screening Neonatal Hypoglycemia Following Diet-Controlled and Insul 
2018-04-20 11:13:06,Well done Hannah Were very proud of you Win a medal for Woodley 
2018-04-20 11:13:07,#IfILivedInTheCountry id av a underground bat cave n walk around as bat girl 
2018-04-20 11:13:07,@SamWallaceTel his ego can wait to throw one last dig at wenger
2018-04-20 11:13:07,2779 watts 83% Battery = 166kWh 
2018-04-20 11:13:07,@shibadoe @LadyBalti Whats really funny is shortly after she tweeted that I looked up to see her eating like 6 a 
2018-04-20 11:13:07,I honestly love my dog more than most humans  
2018-04-20 11:13:07,ANYONE LOOKING FOR SINGLEDOUBLE ROOM IN A HOUSESHARE IN LONDON 400-600 NEGOTIABLE DM &amp PLS RT
2018-04-20 11:13:07,In 2019 @SciGalleryLon will delve into one of the biggest and most profound mysteries in contemporary physics  Dar 
2018-04-20 11:13:08,J Coles new album On A Mazza   #KOD #HAPPY420
2018-04-20 11:13:09,#prescribing competence conference in London  To promote patient safety
2018-04-20 11:13:09,@widedays @vanessa_prsf @PRSforMusic Panel moderator @NicolaRadio says its so important to make sure festivals are representative
2018-04-20 11:13:09,Basking in the sun jaguar diamond cut and now Powdercoat lacquered Stunning @ Wheel Doctor 
2018-04-20 11:13:10,Bit late to the party but looking forward to reading this Love the #nfldraft @MichaelSHolley 
2018-04-20 11:13:11,The bee   Imagine thinking I dont have this song on 
2018-04-20 11:13:11,Its actually happening @TroopzAFC #WengerOut  
2018-04-20 11:13:12,@galaxiou @impossiblebones Capitalism The welfare state is what is ruining everything
2018-04-20 11:13:12,Mood 
2018-04-20 11:13:12,What a fanny  Obviously the Racers would finish top 
2018-04-20 11:13:12,All-nighters for essay work and day drinking has literally killed me
2018-04-20 11:13:12,Will always respect Arsene Wenger and the Arsenal teams he built when I was growing up The Arsenal Invincibles tea 
2018-04-20 11:13:12,Power=648kW Revs=132125rpm Fuel=4706% HP=869hp MPGavg=2999mpg
2018-04-20 11:13:14,#otd in 1912 Irish writer Bram Stoker died in London You may remember him from his chief literary memorial Perso 
2018-04-20 11:13:15,Why am I taking a selfie with a tiger Dympna Rose made me do it  Find out why on Saturday 
2018-04-20 11:13:15,@neilroytaylor Yes mate absolutely 
2018-04-20 11:13:15,@Jasperbunny Yeah its always Microsoft programs that cause it
2018-04-20 11:13:16,@EvertonBlueArmy @pbsportswriter And its off Another boat missed 
2018-04-20 11:13:16,Newcastle is in serious need of a Wasabi or wok and go
2018-04-20 11:13:17,@robhay Mind maps are best on paper as well which reflects more how my brain seems to work Writing it down seems 
2018-04-20 11:13:17,@GarryWalker74  although I would argue whether 7 cups is FA More than Liverpool has ever won
2018-04-20 11:13:17,@Norro21 No  VSTS is the equivalent of Jenkins It does the build and deployment of my NET app I can configure i 
2018-04-20 11:13:17,@melita_walker fantastic piece on channel 4 news about how important my HV was in my recovery from perinatal mental 
2018-04-20 11:13:17,in London today maybe finally today will to be day I meet you fingers crossed @ShawnMendes love you
2018-04-20 11:13:18,Why is orange juice wae bits even a thing
2018-04-20 11:13:18,@JustMeAlone23 No I like doing them
2018-04-20 11:13:18,The lords of the mighty riff @OrangeGoblin1 return with new album  The Wold Bites Back  Out via @Spinefarm  
2018-04-20 11:13:18,If they failed to foresee this then they are inadequate &amp ignorant Others like Corbyn predicted this #HomeOffice 
2018-04-20 11:13:18,@TheScript_Danny Boats and Bikes Danny whats next lol how about a Zip Line across the crowd now that would be cool 
2018-04-20 11:13:19,@macycrabtree @kieranwright86 Hate you both x
2018-04-20 11:13:19,We love you Arsene 
2018-04-20 11:13:19,Makes me angry that people are always slatting young people when Ive just been on a train with my disrespectful adults Ive ever met
2018-04-20 11:13:20,@melissanancy Im in Dundee and your legs are blinding me 
2018-04-20 11:13:20,@dbcdhelmetvisor @TippFM @StudentEntProg Well done great interview and thank you for such kind words 
2018-04-20 11:13:20,Anyone love the amnesia memories visual novel game as much as me
2018-04-20 11:13:21,Date of Easter most contentious issue of Middle Ages Required calibration of 7 day week lunar cycle solar cycle and doctrinal debates
2018-04-20 11:13:21,Leave them to keep crying about different opinions 
2018-04-20 11:13:21,Arsen will for ever be the man in boorh asrenal in this country and across the foorballing world changed the face o 
2018-04-20 11:13:21,Amazing thread this #MerciArsne 
2018-04-20 11:13:21,@dukesy12 @peterfoys @heather_c_c @EmilyThornberry Dimblebore of course
2018-04-20 11:13:22,@susan_friel @Hairmyres_ED @wearehairmyres @CJblue72_ Difficult subject articulated with care and compassion
2018-04-20 11:13:22,I do like a big tree 
2018-04-20 11:13:23,@MakeupPOC @BlushTribe Love these bright colours 
2018-04-20 11:13:23,Appalling DISGUSTING comparison about Saddam Hussain and Wenger by @ayocaesar  
2018-04-20 11:13:24,Brb just crying with happiness that Im sat in 25 degree heat &amp all of my life problems have been melted by the sun
2018-04-20 11:13:25,Its a shame how its ended for Wenger at Arsenal But for me he is one of the greatest of all time
2018-04-20 11:13:25,Sadly this half of @RugbyGlaws cant be at Kingholm tonight Heres hoping the other half and @rugbyunited will be 
2018-04-20 11:13:25,@SasstasticShiv Gotcha I will be interested how the non early queuing will work out
2018-04-20 11:13:25,What an absolutely beautiful day Im spending indoors at work
2018-04-20 11:13:25,We have arranged a Members Day @HomeOfCricket for Middlesex ACO Members on Friday 11 May Please see our website fo 
2018-04-20 11:13:26,And was she 
2018-04-20 11:13:25,A fantastic evening of wine tasting being led by Averys in Bristol for our Senior Finance Network We thoroughly e 
2018-04-20 11:13:27,This bad boi will be making an appearance at thecocoabutterclub SPRING BALL  during the 
2018-04-20 11:13:28,@Quinny_1989 @shotongoal247 @DirtyFootbaIIer Well I hope you dont end up with Rafa but youd be better off for it 
2018-04-20 11:13:29,@Richard_TBS @LiveNowHere @thomasbrake Its not intransigence if its not possible
2018-04-20 11:13:30,Cant beat a bit of Bob when the suns out  #sun #chillin #aberdeen #springtime 
2018-04-20 11:13:30,@Tomandissysmum @bobclewley @SirIanBlair @SarahH_68 @KatieMagnet Im not the pot calling the kettle black 
2018-04-20 11:13:30,If Wenger goes then some of those Arsenal players will be worrying if theyll ever get another session in the treatment room #Wenger
2018-04-20 11:13:30,Day 2 of UCAS London was so great and so busy we didnt even have chance to post It was great 
2018-04-20 11:13:30,#MerciArsne for all you have done for football &amp for #Arsenal It s the right decision but it is also a very sad e 
2018-04-20 11:13:30,Meeting done heading home to relax in newly finished  garden and to celebrate OH getting offered a nice contract role yesterday 
2018-04-20 11:13:30,Many thanks to @nihecommunity for donating paint to help with our community cleanups All part of 
2018-04-20 11:13:31,And if yes nights out are somewhere where some people talk about you behind your back because you blocked someone s 
2018-04-20 11:13:31,No one knows whats better for yourself than yourself
2018-04-20 11:13:31,Its been a good week 
2018-04-20 11:13:31,Billy Cobham &amp Chick Corea backing George Benson  George Benson - Breezin at the 1976 Downbeat poll-winners show 
2018-04-20 11:13:32,Pass a bottle of wine my way xx
2018-04-20 11:13:32,Count me in @MelkshamCEM 
2018-04-20 11:13:32,Weve still a couple of slots tonight before 7pm if you fancy trying our new Fixed Price menu after work  3 course 
2018-04-20 11:13:33,Power=546kW Revs=14545rpm Fuel=4588% HP=732hp MPGavg=3002mpg
2018-04-20 11:13:33,Hot and sweaty #cycling #average @ Honor Oak 
2018-04-20 11:13:33,@KatieBettyB Yes Katie its something to be grateful for  Oh good question But probably not for me to say x
2018-04-20 11:13:34,@artukdotorg @BarberInstitute what sculptural delights lie inside
2018-04-20 11:13:34,# everything Ive ordered so far from tarte  has been perfect &amp will be ordering more from t 
2018-04-20 11:13:35,Cubans awake with new president today Dont expect dramatic changes or a heightened risk of political violence It 
2018-04-20 11:13:34,@Homestead4Honey  Thanks The girls patrol garden for cats Cats r ok Watch for sparrow 
2018-04-20 11:13:35,@SFraze_ITFC @JamesMH91 Good for me What about dropping in quickly this evening
2018-04-20 11:13:36,@foamsxoxo Thank you The glow up Gods are real And you are gorgeously chocolate too 
2018-04-20 11:13:36,@tamsingreenway the possibilities are endless 
