date,text
2018-04-23 17:33:16, worlds gone mad httpstcoKKMsCq2h7U
2018-04-23 17:33:17,So stressed man Work all done till I start my new job In two weeks though 
2018-04-23 17:33:17,Train came On route to #LDN for some awards ceremony photography at #westminster httpstco3SHx5kYX22
2018-04-23 17:33:17,If you need a load of racist fuckwits to report and block there are far too many replying to the following tweet httpstcoM5FU7DLCG7
2018-04-23 17:33:17,@jeremycorbyn @irisstylosa Ill voting Conservative to send the Labour Party a message about its calamitous decisi httpstco9FfOKfLikg
2018-04-23 17:33:18,@Jim7Max Are there not others just as worthy then but are missing out on a day being named after them 
2018-04-23 17:33:18,So @LBofHounslow when are you actually going to finish off the refurbishment of St Dunstans park playground Nothi httpstcouwIU4pf9V0
2018-04-23 17:33:18,Trend Alert Kay Burley More trends at httpstcoDsIlfuEHOM #trndnl httpstco8pHAnhait9
2018-04-23 17:33:18,@piersmorgan Piers at his awesome best
2018-04-23 17:33:19,@JCB_Digger They are obviously a con this is why we have the fastest most comprehensive 4G in Europe Oh hang onj httpstcoJCkLvYonKD
2018-04-23 17:33:19,A few from a shoot in the studio today with ceramicist Katy Tunstall and some of the beautiful httpstcoC36eMzhQiM
2018-04-23 17:33:19,FA have asked MCFC for their observations on yesterdays pitch invasion Likely theyll face no punishment which httpstcokq4z3ti1l3
2018-04-23 17:33:19,I have to say he looks nothing like his parents #royalbaby httpstcoDUMf9569GP
2018-04-23 17:33:20,Site At Hillview Drive Dungarvan Co Water  45000 | Site  For Sale | httpstcoVSdRwbmK9H | #waterford #dungarvan
2018-04-23 17:33:20,Open tomorrow till Friday 6am till 5pm and Saturday 7am till noon for all your quality meats and httpstco7L3b8tkgmn
2018-04-23 17:33:20,Thai Red curry for dinner tonight #thairedcurry #thai #curry @ Chilton Trinity Somerset httpstcog3GvXsiyUP
2018-04-23 17:33:20,Someone give me some motivation for the gym right now 
2018-04-23 17:33:20,@MatthewDaddario You dont need to fit in    Besides there wouldnt be a category for you to fit in     No one can be on your level 
2018-04-23 17:33:20,Trend Alert #TheHardYards More trends at httpstcoDsIlfuEHOM #trndnl httpstcoj9Mel5lwcE
2018-04-23 17:33:21,@ArenaNewcastle please help having transport issues what are the stage times for the Manics tonight
2018-04-23 17:33:21,A stop at the #stepping #stones at #BoxHill #Surrey on the way home    Instagram for me is a httpstcopHJC4Zyiz2
2018-04-23 17:33:21,The Excitement is building  As We Gear Up For  #SocaFrenzy GIRLS GONE WILD FETE &amp Xtreme Mas httpstco5qT3yA0Xk7
2018-04-23 17:33:21,@edwardedark @RobertMackey @BBCLinaSinjab @mikelayestaran @im_PULSE @RamiJarrah @EliotHiggins @DannySeesIt One in every thread eh
2018-04-23 17:33:21,@alstarmusic Can @RoadTripTV  @TheHaraBand  @TheVerseOFF and @CalTurnerUK do a massive tour like the Christmas tour in 2016
2018-04-23 17:33:21,@FWPodcasts @WFDPod Is the #JLMay podcast crossover promo actually intended to be longer than the month #classictunedestroyed
2018-04-23 17:33:21,My bestie is gorgeous@miawhite88 httpstcoEjH2pBtAE4
2018-04-23 17:33:22,@MarcBenamram @HKane Why dont the Liverpool cocksuckers get off this feed and start by concentrating on their side httpstcodiGMhTNhCK
2018-04-23 17:33:21,Another great #vaccine training day in #London - thanks Carol  httpstcogOf4mW7aRv
2018-04-23 17:33:21,2 exams done today one tomoz  time for some last revision and a bevvy  httpstco7fuWeH2sLd
2018-04-23 17:33:22,This is definitely me and my mates  httpstcoOqjyKpKSDy
2018-04-23 17:33:22,And also how am I getting emotional  you hold these females accountable and they just start throwing out words httpstcoYo3qivfuFz
2018-04-23 17:33:23,Back to the hotel at @TravelodgeUk in Maidenhead httpstcoLl1wDd7Xjt
2018-04-23 17:33:24,@DerekPluto a bheil thu deanamh requests Diane bho @camcountry ma tha 
2018-04-23 17:33:24,@_robinsonlewis It is Lukes very reliable
2018-04-23 17:33:24,Want to help Bader Radio Its easy just listen in and share our link Raising listener numbers raises our profile httpstcot5sOiqzD7T
2018-04-23 17:33:24,Delicious lunch with my bf at @Rocksalt_Kent for my bday lunch Best mussels Ive ever had #seafood #restaurant httpstcoMq0zAg0DkS
2018-04-23 17:33:24,So hard to get back on track when your diet slips Come on Ashley you fat fuck
2018-04-23 17:33:24,@ringside_rant @rj_kruszynski @VisWrestleNet great interview @CoveyChrist is another guy wholl Ill be looking out for Thanks guys
2018-04-23 17:33:24,@LufcColin @dusty_gaskell @racecheck @LondonMarathon You are so welcome xx
2018-04-23 17:33:25,@pig_witch I could hardly even walk so that in itself has impressed me 
2018-04-23 17:33:26,Great work guys  httpstcoszMDYOPJMK
2018-04-23 17:33:26,@AndrewJordan77 ErrrrI will get back to you on that
2018-04-23 17:33:26,@GeorgiaCorke Kos in Greece So looking forward to it but defo need to get swimwear shopping as Ive just tried my httpstcog8MofkyfQW
2018-04-23 17:33:27,Any favourites for the name of the new #royalbaby #nefollowers
2018-04-23 17:33:28,What a fantastic achievement well done to all  httpstcoAa1dsXnweH
2018-04-23 17:33:28,@JonathanKirkup @rugbyPhilBB @DanThwaite @Wyn18028668 @longy717 @mike_hancock13 @dairoberts85 Easier said than done httpstcoLSoyUbIEgJ
2018-04-23 17:33:28,Beverley Folk Festival cancelled as company goes in to liquidation very sad news a great festival Lovely memories
2018-04-23 17:33:28,@ItsAbuu @fraserjacks26 @tommbartonn Bu knows best httpstco59B3Iepdul
2018-04-23 17:33:29,@ryanfair42 @RonanRattray School was dugshite just piss easy
2018-04-23 17:33:29,Adding lots of photos from trip to La Vegas on Instagram stories if you want to have a creep - florenceandmary httpstcoGVFsvsvM1I
2018-04-23 17:33:29,@LSFAGirls If you dont rate the match official then report them but surely resorting to explosives is a little excessive
2018-04-23 17:33:29,@NewtonRugby Bring it home boys
2018-04-23 17:33:29,Sorry
2018-04-23 17:33:29,I just wanna go hommmeeeeeee
2018-04-23 17:33:30,Yes I bought pink trousers yes Im going through a mid life crisis
2018-04-23 17:33:30,@steve_westlake @edjbell Aye mate Same here Place still celebrating the double save and we go and score at gallowgate 
2018-04-23 17:33:30,Paid for a 1815 spin class Its 1826 and Im in bed with a book 
2018-04-23 17:33:30,@JasonS281 You can count on my support
2018-04-23 17:33:30,@Mr100dates @Eve_Says_So @mushroominator Maybe go to things like that with your friends or with women youve got mo httpstco9Krzh9MqzB
2018-04-23 17:33:30,@silverrich39 Its just a song I havent come across but he tells a story when he sings
2018-04-23 17:33:30,@_supertiebreak Haha thank you  Starting was the hardest but once I die the stress kind of subsided a bit becaus httpstcoszlpHDOZSq
2018-04-23 17:33:31,@PiedaTerreUK new cocktail bar free martinis with mayfield_gin #MartiniMonday #PiedaTerre httpstcoVLM4YPTZSE
2018-04-23 17:33:31,Does Nagelsmann play the attacking football httpstcoFfmzGwhm9c
2018-04-23 17:33:31,@SkyNews Moon
2018-04-23 17:33:31,@sayasajo @JoAlex_tweet @nikkiebaer47 @StephanieZiege3 @BibiBou1311 @csiangelique @tm9013 @fee878 @MairyLeo httpstcoiC5Yyc2X3c
2018-04-23 17:33:31,Probably the most fried hing Ive ever seen  httpstcotRWvs4GR8G
2018-04-23 17:33:31,@xnic_annex I know with me most drs are reluctant to perform surgery on me and I am too now But for many I know httpstcogSWb6oEIj4
2018-04-23 17:33:31,ffs shes a lost cause httpstcoU5igQdftfH
2018-04-23 17:33:32,Come and celebrate our networking 1st year  We have hosted these informal and social network events once a month s httpstcojh4hVrO5Na
2018-04-23 17:33:33,@sibley_francis Animals lad arent they absolute scum of the earth
2018-04-23 17:33:33,@Barringer_A It will continue to be on Saturday Dont panic
2018-04-23 17:33:34,When are we going Anyone anyone httpstcoUVFsXfAO7K
2018-04-23 17:33:34,@katieuevans @pollymackenzie If I wanted to be colouring in on double sided paper I would probably go for a pencil httpstcolIhVszYT6C
2018-04-23 17:33:34,@jaaaytrapp Deffo but I try and be veg in the week lols
2018-04-23 17:33:34,#DDvKXIP just started trending with 16940 tweets More trends at httpstcodo7Hdxwcnc #trndnl
2018-04-23 17:33:34,Gawd help us httpstcol5dZS2zGOs
2018-04-23 17:33:34,Addicted to watching the @ITVChase is this normal
2018-04-23 17:33:35,@mylifemysay @alongland1 @lennylevent @metecoban92 @appg_brexit @Youth_Forum @cllrjoeporter @UKYouth @OFOCBrexit @ukyv Great stuff
2018-04-23 17:33:35,@NealMartin10 @Henry14Kay @jasperlfc @joanne_argent @LeroyEdwards8 @betyzapi @marcialynnjones @karanhindocha8 httpstcogMiOQObHw1
2018-04-23 17:33:35,@lstwrd Iona institute are funded by the state
2018-04-23 17:33:35,@le_pabi Lol I didnt say she will die from my comments tho  My goal was for her to see httpstcoP5qHFY5BJh
2018-04-23 17:33:35,@SPRinNYC Cheeky bastard
2018-04-23 17:33:36,@bemyvbaby @notearzleftocry @PopCrave @selenagomez There are so many people in the world who wear their hair like t httpstcoISq9imDht4
2018-04-23 17:33:36,How the hell could they get Kate looking so perfect less than 8 hours after giving birth   The woman needs to put httpstcoO8rph337oF
2018-04-23 17:33:36,Best bit about this is the telephone number  httpstcoD8VrN28R4w
2018-04-23 17:33:38,When you jump of the bunk bed onto a plug httpstcozhnitLyBpR
2018-04-23 17:33:38,My name is #LeedsDigi18 and Im trending for the third time in a week httpstcoQFLJYelzVn
2018-04-23 17:33:38,@ChukaUmunna How long has she got Tick tock
2018-04-23 17:33:38,So the sun has decided to play hide and seek again and if thats left you dreaming about your httpstcoMvSSOX3izg
2018-04-23 17:33:38,@CharteredColl @CatScutt Partnership critical to success to making a difference httpstcoWaLQq1GsNr
2018-04-23 17:33:39,@PeteDobo83 @jimhadadream Dont think it was in manifesto before last year
2018-04-23 17:33:39,@lucy_robinsonx Cheers Lucy you will do xxxx
2018-04-23 17:33:39,Who the fuck leaves a 3 year old swimming  put the parents on trial #Rocco
2018-04-23 17:33:39,@autoclassicscom Youre quite correct there actually the sound track complements it perfectly Shame I missed it as it looked fantastic
2018-04-23 17:33:39,What a long ass day
2018-04-23 17:33:40,@zagrebista Translate
2018-04-23 17:33:40,He is known here for doing scams here he has been caught out twice thread with caution it might be true or anoth httpstcord4nTyine6
2018-04-23 17:33:40,@91stevephillips Dont tell me theyve made you the bloody Headmaster 
2018-04-23 17:33:40,Bit of a mess @TSB Ive been trying to log in to personal and business banking online and being told the details I h httpstco0lLmk29Wei
2018-04-23 17:33:40,@RebeccaEathorne My ankles swell when I think about heels
2018-04-23 17:33:40,tfl allow it
2018-04-23 17:33:41,@craig_arch Helps when u bowl like that 
2018-04-23 17:33:41,Today was the Mondayest Monday ever 
2018-04-23 17:33:42,@leinsterrugby just a question will they open the RDS or AVIVA for supporters not able to make Bilbao and make it a great occasion
2018-04-23 17:33:43,Fuck off httpstcojt8mByv7SC
2018-04-23 17:33:43,Happy St Georges day to all you English Scooter lovers httpstcoeXrPgHoQF1
2018-04-23 17:33:43,Happy Monday in the Miller House  I got a lovely thank you via @Rovers from a patient we treated always nice &amp httpstcolR5ZsYNssv
2018-04-23 17:33:43,@birderjack Great pics Jackie well deserved 
2018-04-23 17:33:43,Thats Monday done
2018-04-23 17:33:43,@jacflaherty Where you going 
2018-04-23 17:33:44,@SkySportsPL how the fuck has he got away with that  so its ok to punch to dig someone in stomach these days  laughable from the fa
2018-04-23 17:33:44,@KayBurley Enough
2018-04-23 17:33:44,the last pic its me 10mn ago httpstco5R13QdJ7G9
2018-04-23 17:33:44,Because you only interact with the fans that sent you money thats why httpstcoV69AMqLOpn
2018-04-23 17:33:45,Kate looks bloody good for just giving birth I genuinely looked like Id been on drugs for months &amp felt like Id been hit by a bus
2018-04-23 17:33:44,4th run in a week done httpstcoXmmQ3Rjxnh
2018-04-23 17:33:45,@premierinn How do I claim money back for the good night sleep guarantee please
2018-04-23 17:33:45,@EnglishHeritage Had a wonderful time #GoodrichCastle yesterday Top off with a delicious cheese scone httpstcoMHs5vE4gFk
2018-04-23 17:33:46,@terrytastic You can kill me anytime bab
2018-04-23 17:33:46,@WaleJamie Nope I would have got you some nice tops #lionbrand
2018-04-23 17:33:46,@Ccg123ccg Youre crazy Its peng
2018-04-23 17:33:46,I wish Nintendo did their preorder bonus with digital downloads 
2018-04-23 17:33:46,My love of boomerang and bikes is borderline unhealthy #bikes #bike #cervelo #park httpstcoGhI2s6QKhl
2018-04-23 17:33:46,Banking still down httpstcoF1wcwcapfL
2018-04-23 17:33:47,Starbucks #london #followme #like4like #liker #likes #l4l #likes4likes #photooftheday #love httpstcoKe8VXSPqRs
2018-04-23 17:33:46,Which thumbnail httpstco748GQb0Q9z
2018-04-23 17:33:47,@Kouper_11 @catmancatman864 Theyll get 12 from Greece - Quality production this year though
2018-04-23 17:33:47,Those Royal motorbike outriders must have a hard time when hes in his helicopter
2018-04-23 17:33:47,Chuck IIs are essential gig attire
2018-04-23 17:33:48,Wish I had a holiday to look forward to
2018-04-23 17:33:48,@angelus2 @Bazbox83 Think Barry is on about Miguel Delaney
2018-04-23 17:33:48,my little brother asked to see cat in 2018 so I put no tears left to cry on and he said SHES UPSIDE DOWN SHES httpstcownNTEC1PgS
2018-04-23 17:33:48,Its Monday and I need a gin httpstcoXzQg7Inpvr
2018-04-23 17:33:48,The Assistive Technology community needs to provide outreach to primary and secondary schools This will demonstrat httpstco8XctNqLJN0
2018-04-23 17:33:48,One simply does not listen to born slippy at a normal volume
2018-04-23 17:33:49,Facebook want this photo removed as it may offend No they dont Nobody is offended by a picture of St George httpstcoPCOm4qxq6A
2018-04-23 17:33:49,Get out the shower and get dry Look in the mirror and this little bastard is sitting on my httpstcojN7AbMiJrq
2018-04-23 17:33:50,Now Im safely over 1k Thanks for 1k x
2018-04-23 17:33:50,Oooff Murphy has gone  #worldsnooker
2018-04-23 17:33:50,All about the custom dishes BBQ pork Pho aka #alexspecial   #londonlunches #hungry #comviet httpstcoNE29V5BWdS
2018-04-23 17:33:50,Marvelous support by #CWU18 and @TUCNorthern for #showracismtheredcard Wear Red Day #WRD18 @FrancesOGrady httpstcosaswZDI5kp
2018-04-23 17:33:51,Everton away is it httpstcounMYNax8FB
2018-04-23 17:33:50,Happy #StGeorgesDay httpstco2ki5mwZrdw
2018-04-23 17:33:51,@jambo509 @FootballCliches Hahahah do you like Victoria beckham
2018-04-23 17:33:52,Please tell me Negan doesnt die
2018-04-23 17:33:52,@kirstav Feel better soon Kirsty 
2018-04-23 17:33:52,@OFAHCentral Saucy old git 
2018-04-23 17:33:52,couldnt be anymore relieved than I am rn
2018-04-23 17:33:53,Im obviously following the right people Only 2 mentions of something I wont mention all day
2018-04-23 17:33:53,@ceih There are some aggressively spicy popchips that I love
2018-04-23 17:33:53,@adam_tyler89 @AshvsEvilDead Oh suuuure no bloody spoiler there You FUCK  httpstcoj19R6hqolU
2018-04-23 17:33:53,Thank you for this great honour #forthefans  #MyTwitterAnniversary httpstcoFYWfZdnGKb
2018-04-23 17:33:54,@HamleysToys B Lucy #HamleysMondayQuiz
2018-04-23 17:33:53,He did it @GBlainey httpstcoFu74ozmkVb
2018-04-23 17:33:54,Sardinia from the outside #sardiaspora httpstcoIz8IWcmqiH
2018-04-23 17:33:55,@DJstewartwho I stand corrected he was Greek
2018-04-23 17:33:56,@MayorofLondon Does Emily Thornberry know about this
2018-04-23 17:33:56,Definitely not 13% fat anymore Slipped back up after a poor couple weeks
2018-04-23 17:33:56,Im absolutely raging watching these fucking meffs on the news  Embarrassment to the city
2018-04-23 17:33:56, Cricket starts again Of course no sign of the  httpstcossqlJ5Jqub
2018-04-23 17:33:56,The only news story I need to read today  httpstcoRZKh9Se8nj
2018-04-23 17:33:56,You should collab with Sharkira  Just saying @TheScript_Danny @thescript httpstcoIq8of6FgpG
2018-04-23 17:33:56,Hope Slimani starts tonight
2018-04-23 17:33:57,Happy to announce Ill be wrestling for the prestigious Premier Promotions on Friday in Lancing where I made my deb httpstcoFKKVJcGgX8
2018-04-23 17:33:57,@KathyLette You looked fantastic though 
2018-04-23 17:33:57,People judging the people who ran the marathon or tried to and could not complete it for whatever reason is a lowli httpstcoclN5cuw3id
2018-04-23 17:33:58,M O N D A Y  did you over indulge this weekend and felt like you HAD to go to the gym today httpstcoHAkpKtLxJw
2018-04-23 17:33:57,The Duke and Duchess of Cambridge leave St Marys Hospital with their new arrival a baby boy Their Royal Highness httpstco9l4DQfd2aN
2018-04-23 17:33:58,Caffe Machiatto hoses in for a 152 winner
2018-04-23 17:33:58,@TreeHouseBkshop I saw the extraordinary Almeida production last summer shortly before my mother died Both those t httpstcoHsmrkke9om
2018-04-23 17:33:58,Brenan Stradbally Co Waterford X42 E125  319000 | 5 Bed Bungalow 2042 m  21 | httpstcoaxOYl68tvc | #waterford
2018-04-23 17:33:58,You know youve hit adult life when putting on fresh bed sheets are the highlight of your day
2018-04-23 17:33:59,Aw gees a Jughead rn
2018-04-23 17:33:59,FA decided there was nothing sinister about yesterdays pitch invasion at City and that nobody was fearful of their httpstcoy6EvaNCaWr
2018-04-23 17:34:00,@MattSpracklen Hey Big Fella - Canny play man  what a free hit  #inthemix now 
2018-04-23 17:34:00,@davidlbrierley At the golf club Make it happen
2018-04-23 17:34:00,@birdbrainuk @LondonBirdClub @wobblygreen @joe_beale Only had my sisters bins to hand bird looked fairly dark I on httpstcoJekXlAaaiA
2018-04-23 17:34:00, dope video httpstcopKH45Bfszx
2018-04-23 17:34:00,@OllieDeol Oh shit yeah Ive met her enit Semi fire
2018-04-23 17:34:01,@_MitchellPetrie Was thinking Id animate it but then I realized I had a life and a real job and thatd be crazy
2018-04-23 17:34:01, goals httpstcoBs7pos1O1V
2018-04-23 17:34:01,@_davidglover I called someones partner the C word in response to a person who found out their other half have chea httpstcoD0BFkuMQHK
2018-04-23 17:34:01,@katieleighmacc FOR SALE Hands Across the Sea - North America bespoke tartan framework designed to celebrate Scot httpstco13PQzSjFU3
2018-04-23 17:34:02,Wow brother  httpstcogQQajfNLcb
2018-04-23 17:34:02,Really like this design Best one so far  httpstcouBS7tDn9Ek
2018-04-23 17:34:03,Anyone want to come make terrible life choices with me I need someone to take half the blame so I can sleep at night
